City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
372,Marawi,HT,7.9986,124.2928,69.39,96,100,1.68,moderate rain
373,Gombong,HT,-7.6072,109.5142,77.65,85,95,3.36,overcast clouds
374,Santa Cruz,HT,-17.8,-63.1667,77.05,65,40,4.61,scattered clouds
375,Fare,HT,-16.7,-151.0167,80.53,76,38,15.08,light rain
376,Cururupu,HT,-1.8283,-44.8683,83.7,66,50,5.97,scattered clouds
377,Carballo,HT,43.213,-8.691,64.09,89,100,16.87,overcast clouds
378,Gizo,HT,-8.103,156.8419,82.44,71,100,10.29,overcast clouds
379,Mogadishu,HT,2.0371,45.3438,84.07,74,20,16.11,few clouds
380,Saint-Pierre,HT,-21.3393,55.4781,83.88,61,100,6.91,light rain
381,Longyearbyen,HT,78.2186,15.6401,19.24,68,40,9.22,scattered clouds
382,General Roca,HT,-39.0333,-67.5833,79.41,25,58,10.54,broken clouds
383,Mount Gambier,HT,-37.8333,140.7667,57.94,97,43,6.2,scattered clouds
384,Pokhara,HT,28.2333,83.9833,54.81,58,62,2.13,broken clouds
385,Port Alberni,HT,49.2413,-124.8028,42.87,95,100,1.01,overcast clouds
386,Puerto Madero,HT,14.7208,-92.4215,74.75,77,81,7.36,broken clouds
387,Carutapera,HT,-1.195,-46.02,82.63,68,48,7.85,scattered clouds
388,Hovd,HT,48.0056,91.6419,2.35,88,78,1.5,broken clouds
389,Viedma,HT,-40.8135,-62.9967,74.98,31,14,11.36,few clouds
390,Tilichiki,HT,60.4667,166.1,-16.51,93,99,12.33,overcast clouds
391,Kikwit,HT,-5.041,18.8162,85.77,56,100,1.19,light rain
392,Algiers,HT,36.7525,3.042,66.02,40,0,6.91,clear sky
393,Bulgan,HT,48.8125,103.5347,-2.87,93,29,3.53,scattered clouds
394,La Orilla,HT,17.9833,-102.2333,69.84,74,100,5.26,overcast clouds
395,Berea,HT,41.3662,-81.8543,60.06,67,100,12.66,overcast clouds
396,Xiongyue,HT,40.1774,122.1228,24.31,69,0,6.29,clear sky
397,Rawlins,HT,41.7911,-107.2387,19.35,68,40,17.27,scattered clouds
398,Gagino,HT,55.2314,45.0339,22.89,96,100,6.04,overcast clouds
399,Constitucion,HT,-35.3333,-72.4167,63.72,65,0,3.56,clear sky
400,Moron,HT,-34.6534,-58.6198,81.01,46,2,9.33,clear sky
401,Harper,HT,4.375,-7.7169,85.84,61,36,5.53,scattered clouds
402,Deputatskiy,HT,69.3,139.9,-36.96,97,69,5.53,broken clouds
403,Haines Junction,HT,60.7522,-137.5108,-9.45,77,100,1.14,overcast clouds
404,Sandwick,HT,60.0,-1.25,39.02,93,75,29.93,moderate rain
405,Siocon,HT,7.7061,122.1353,77.27,88,94,2.24,overcast clouds
406,Namibe,HT,-15.1961,12.1522,76.68,72,100,11.92,overcast clouds
407,Sabha,HT,27.0377,14.4283,65.46,25,0,8.57,clear sky
408,Dzitbalche,HT,20.3167,-90.05,68.56,99,39,4.52,scattered clouds
409,Havre-Saint-Pierre,HT,50.2334,-63.5986,23.0,96,100,12.5,snow
410,Sidi Ali,HT,36.0998,0.4206,61.72,41,69,6.78,broken clouds
411,Suleja,HT,9.1758,7.1808,88.79,11,45,3.09,scattered clouds
412,Tyukalinsk,HT,55.8732,72.1967,-12.26,100,83,1.23,broken clouds
413,Huarmey,HT,-10.0681,-78.1522,69.58,86,96,7.96,overcast clouds
414,Ballina,HT,-28.8667,153.5667,69.01,99,81,8.55,broken clouds
415,Santa Lucia,HT,27.9117,-15.5407,65.52,64,20,9.22,few clouds
416,Kapan,HT,39.2075,46.4058,44.29,51,0,4.25,clear sky
417,Sorland,HT,67.667,12.6934,40.44,81,100,31.45,overcast clouds
418,Goderich,HT,43.7501,-81.7165,52.12,87,100,19.57,overcast clouds
419,Karratha,HT,-20.7377,116.8463,86.16,58,19,18.1,few clouds
420,Ewa Beach,HT,21.3156,-158.0072,73.4,78,20,4.61,few clouds
421,Saint-Augustin,HT,51.226,-58.6502,10.27,85,100,2.48,overcast clouds
422,Prabumulih,HT,-3.45,104.25,74.95,93,98,3.62,light rain
423,Birjand,HT,32.8663,59.2211,54.07,10,0,9.22,clear sky
424,Sao Sebastiao,HT,-23.76,-45.4097,72.68,95,99,4.61,overcast clouds
425,Hermitage,HT,41.2334,-80.4487,55.74,62,100,10.36,overcast clouds
426,Hesla,HT,24.0667,85.8833,63.86,29,4,6.53,clear sky
427,Rudbar,HT,30.15,62.6,58.23,25,0,7.52,clear sky
428,Abonnema,HT,4.7084,6.7931,86.29,15,78,7.67,broken clouds
429,Tombouctou,HT,20.0,-3.0,77.83,13,100,16.46,overcast clouds
430,Ruteng,HT,-8.6136,120.4721,64.11,96,100,6.78,overcast clouds
431,Biak,HT,-0.9131,122.8766,78.13,81,98,3.62,overcast clouds
432,Pandan Niog,HT,6.2282,120.5631,81.9,71,85,9.48,overcast clouds
433,Champasak,HT,14.75,106.0,73.54,52,67,3.96,broken clouds
434,Balta,HT,47.9355,29.6198,44.35,58,58,3.6,broken clouds
435,Russell,HT,32.3502,-85.1999,52.02,98,3,4.56,clear sky
436,Olafsvik,HT,64.8945,-23.7142,21.42,49,76,5.01,broken clouds
437,Bandarbeyla,HT,9.4942,50.8122,79.79,72,71,22.97,broken clouds
438,Tahe,HT,52.3333,124.7333,-6.09,100,96,2.1,overcast clouds
439,Barinas,HT,8.6226,-70.2075,71.64,94,27,4.61,scattered clouds
440,Aljezur,HT,37.3191,-8.8033,65.37,59,91,10.54,overcast clouds
441,Skibbereen,HT,51.55,-9.2667,51.12,79,100,27.83,overcast clouds
442,Nizhniy Kuranakh,HT,58.8353,125.4869,-14.04,99,100,3.69,overcast clouds
443,Seoul,HT,37.5683,126.9778,28.0,53,0,4.61,clear sky
444,Capim Grosso,HT,-11.3811,-40.0128,78.48,59,38,7.07,scattered clouds
445,Winchester,HT,51.0651,-1.3187,55.69,95,75,18.41,broken clouds
446,Ponta Delgada,HT,37.7333,-25.6667,63.32,88,75,28.77,shower rain
447,Humberto De Campos,HT,-2.5983,-43.4611,83.39,69,85,7.54,overcast clouds
448,Ambilobe,HT,-13.2,49.05,86.83,54,85,7.27,overcast clouds
449,Riviere-Au-Renard,HT,48.9957,-64.3971,19.69,96,100,9.42,light snow
450,Hualmay,HT,-11.0964,-77.6139,68.99,87,97,9.24,overcast clouds
451,Fougamou,HT,-1.2154,10.5838,88.92,58,82,3.62,light rain
452,Laguna,HT,38.421,-121.4238,54.01,95,100,13.8,mist
453,Dwarka,HT,22.2394,68.9678,75.58,53,0,11.12,clear sky
454,Kirakira,HT,-10.4544,161.9205,80.49,83,100,5.84,overcast clouds
455,Atambua,HT,-9.1061,124.8925,74.93,88,95,7.76,light rain
456,Kentau,HT,43.5206,68.5094,33.57,77,99,5.41,overcast clouds
457,Tommot,HT,58.9564,126.2925,-16.78,99,100,3.76,overcast clouds
458,Sao Miguel Do Araguaia,HT,-13.275,-50.1628,77.41,84,98,5.19,overcast clouds
459,Nuuk,HT,64.1835,-51.7216,18.21,73,75,9.22,broken clouds
460,Kovilj,HT,45.2278,20.0217,57.22,53,92,5.23,overcast clouds
461,Baykit,HT,61.67,96.37,-30.24,99,22,2.53,few clouds
462,Caetite,HT,-14.0694,-42.475,73.62,75,84,5.68,broken clouds
463,Lumut,HT,4.2323,100.6298,82.42,69,20,5.99,few clouds
464,Agadez,HT,19.75,10.25,68.47,14,0,9.86,clear sky
465,Chute-Aux-Outardes,HT,49.1168,-68.399,28.38,100,100,11.5,light snow
466,Tambopata,HT,-12.7333,-69.1833,75.09,88,100,0.0,heavy intensity rain
467,Celestun,HT,20.8667,-90.4,71.04,94,7,11.21,clear sky
468,Chulman,HT,56.8479,124.9104,-6.72,96,100,9.06,overcast clouds
469,Cabedelo,HT,-6.9811,-34.8339,84.87,69,12,12.26,few clouds
470,Dunedin,HT,-45.8742,170.5036,49.35,83,44,5.35,scattered clouds
471,Atasu,HT,48.6814,71.6433,13.55,98,100,5.03,overcast clouds
472,Saldanha,HT,-33.0117,17.9442,80.65,58,3,15.28,clear sky
473,Dhidhdhoo,HT,6.8833,73.1,81.3,76,79,11.68,broken clouds
474,Svetlyy,HT,54.675,20.1347,44.65,74,97,16.64,overcast clouds
475,Emba,HT,48.8264,58.1442,19.94,92,95,8.14,overcast clouds
476,Ostrovnoy,HT,68.0531,39.5131,14.41,88,26,16.06,scattered clouds
477,Koslan,HT,63.4564,48.8989,8.55,97,98,6.42,overcast clouds
478,Shanghai,HT,31.2222,121.4581,39.92,62,0,4.47,clear sky
479,Tres Arroyos,HT,-38.3739,-60.2798,81.75,17,70,18.07,broken clouds
480,Bereda,HT,43.2686,-7.5406,60.15,100,100,13.65,overcast clouds
481,Mount Vernon,HT,40.9126,-73.8371,43.95,74,20,0.0,few clouds
482,Strezhevoy,HT,60.7333,77.5889,-18.17,100,88,5.01,overcast clouds
483,Mabaruma,HT,8.2,-59.7833,75.74,94,15,2.51,few clouds
484,Tateyama,HT,34.9833,139.8667,49.59,57,73,8.99,broken clouds
485,Voyvozh,HT,62.892,54.9635,1.67,85,99,7.94,overcast clouds
486,Kimbe,HT,-5.5502,150.1429,77.16,93,100,0.58,overcast clouds
487,Pacifica,HT,37.6138,-122.4869,59.23,97,100,15.99,mist
488,Mecca,HT,21.4267,39.8261,69.28,79,100,2.59,moderate rain
489,Solnechnyy,HT,50.7214,136.6319,-4.0,94,70,5.88,broken clouds
490,Samarai,HT,-10.6167,150.6667,78.22,88,100,9.4,overcast clouds
491,Vorotynets,HT,56.0603,45.8633,25.95,95,100,6.71,overcast clouds
492,Winnemucca,HT,40.973,-117.7357,33.85,86,100,13.8,mist
493,Menongue,HT,-14.6585,17.691,86.92,28,93,6.38,overcast clouds
494,Kloulklubed,HT,7.0419,134.2556,77.5,74,87,9.98,overcast clouds
495,Nara,HT,34.6851,135.8049,42.49,69,59,1.9,broken clouds
496,Ciudad Guayana,HT,8.3533,-62.6528,74.52,95,67,4.45,broken clouds
497,Simbahan,HT,6.3032,120.5836,81.84,70,89,9.64,overcast clouds
498,Pacific Grove,HT,36.6177,-121.9166,58.41,93,99,11.99,overcast clouds
499,Along,HT,28.1667,94.7667,56.07,65,3,0.92,clear sky
500,Kavaratti,HT,10.5669,72.642,82.51,66,47,3.58,scattered clouds
501,Bushehr,HT,28.9684,50.8385,64.49,52,0,6.91,clear sky
502,Narsaq,HT,60.9167,-46.05,-2.99,66,0,5.75,clear sky
503,Aswan,HT,24.0934,32.907,72.7,30,0,6.91,clear sky
504,Alofi,HT,-19.0595,-169.9187,75.09,100,100,3.44,light intensity drizzle
505,Tessalit,HT,20.1986,1.0114,74.95,11,100,14.07,overcast clouds
506,Galle,HT,6.0367,80.217,80.17,74,99,8.99,overcast clouds
507,Muli,HT,2.9167,73.5667,81.75,74,40,11.97,scattered clouds
508,Touros,HT,-5.1989,-35.4608,84.34,59,12,16.08,few clouds
509,Kargopol,HT,61.5071,38.9456,1.17,97,63,5.14,broken clouds
510,Vila Franca Do Campo,HT,37.7167,-25.4333,63.01,91,100,24.54,moderate rain
511,Vila Velha,HT,-20.3297,-40.2925,82.35,75,20,10.36,few clouds
512,Kuusamo,HT,65.9667,29.1833,19.44,93,100,17.27,light snow
513,Grand Gaube,HT,-20.0064,57.6608,84.6,75,35,1.01,light rain
514,Tacuarembo,HT,-31.7333,-55.9833,81.01,22,0,8.84,clear sky
515,Nortelandia,HT,-14.4547,-56.8028,76.3,91,100,4.92,overcast clouds
516,Porbandar,HT,21.6422,69.6093,78.58,45,0,13.09,clear sky
517,Ambulu,HT,-8.345,113.6058,77.92,86,100,1.34,overcast clouds
518,Waipawa,HT,-41.4122,175.5153,55.24,73,100,11.83,overcast clouds
519,Pasinler,HT,39.9803,41.6764,36.59,24,35,1.54,scattered clouds
520,Taoudenni,HT,22.6783,-3.9836,78.4,15,94,14.81,overcast clouds
521,Ugoofaaru,HT,5.6667,73.0,81.1,76,74,16.73,broken clouds
522,Miri,HT,4.4148,114.0089,80.17,89,40,4.61,scattered clouds
523,Nieuw Amsterdam,HT,5.8833,-55.0833,78.03,92,75,4.61,broken clouds
524,Port Augusta,HT,-32.5,137.7667,71.15,56,0,17.11,clear sky
525,Sarai Alamgir,HT,32.9012,73.7559,60.62,53,0,7.0,clear sky
526,Lifford,HT,54.8319,-7.4836,48.11,81,99,17.52,overcast clouds
527,Gigante,HT,2.3868,-75.5453,69.49,85,94,0.78,overcast clouds
528,Sioux Lookout,HT,50.1001,-91.917,21.27,93,100,10.36,mist
529,Chapais,HT,49.7834,-74.8492,33.58,100,100,8.61,overcast clouds
530,Moree,HT,-29.4667,149.85,77.72,53,45,18.12,scattered clouds
531,Tabriz,HT,38.08,46.2919,44.06,33,20,6.91,few clouds
532,Mmabatho,HT,-25.85,25.6333,73.36,60,40,9.22,scattered clouds
533,Key West,HT,24.5557,-81.7826,70.0,100,0,8.05,clear sky
534,Warrington,HT,53.3925,-2.5802,49.55,91,75,14.97,broken clouds
535,Boa Vista,HT,2.8197,-60.6733,76.98,83,0,8.05,clear sky
536,Borgarnes,HT,64.5383,-21.9206,5.05,98,63,6.51,broken clouds
537,Ekhabi,HT,53.5102,142.9671,-9.67,100,8,7.43,clear sky
538,Codrington,HT,-38.2667,141.9667,59.43,92,25,6.38,scattered clouds
539,Naze,HT,28.3667,129.4833,52.72,84,100,18.28,light rain
540,Asyut,HT,27.181,31.1837,66.38,33,0,16.87,clear sky
541,Goundam,HT,16.4145,-3.6708,80.76,10,100,18.16,overcast clouds
542,Imbituba,HT,-28.24,-48.6703,72.86,61,9,7.85,clear sky
543,Waingapu,HT,-9.6567,120.2641,79.5,80,100,16.93,overcast clouds
544,Namie,HT,37.4833,141.0,40.71,77,52,5.88,broken clouds
545,Nishihara,HT,26.1842,127.7558,61.88,94,100,17.27,light intensity shower rain
546,Daru,HT,-9.0763,143.2092,78.3,82,100,2.24,moderate rain
547,Husavik,HT,66.0449,-17.3389,20.71,64,100,20.62,overcast clouds
548,Port Macquarie,HT,-31.4333,152.9167,65.89,87,21,5.61,few clouds
549,Manjacaze,HT,-24.7117,33.8828,80.73,70,85,6.06,light rain
550,Moses Lake,HT,47.1301,-119.2781,32.68,100,100,3.33,snow
551,Huinan,HT,42.6225,126.2614,1.51,91,4,4.63,clear sky
552,Barcelos,HT,41.5388,-8.6151,62.74,93,100,17.87,overcast clouds
553,Berbera,HT,10.4396,45.0143,81.25,66,43,23.38,scattered clouds
554,Kenscoff,HT,18.4506,-72.2869,53.74,83,0,10.36,clear sky
