City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
172,Luderitz,NA,2022-12-18 02:36:06,-26.6481,15.1594,66.02,85,0,15.64
173,Bergkamen,DE,2022-12-18 02:36:06,51.6333,7.6333,28.83,74,20,3.44
174,Barrow,US,2022-12-18 02:34:59,71.2906,-156.7887,-7.58,77,0,6.91
175,Raglan,NZ,2022-12-18 02:36:07,-37.8,174.8833,78.31,74,98,7.36
176,Khatanga,RU,2022-12-18 02:36:08,71.9667,102.5,-21.73,100,26,4.68
177,Cody,US,2022-12-18 02:33:13,44.5263,-109.0565,21.42,60,0,9.22
178,Luganville,VU,2022-12-18 02:36:09,-15.5333,167.1667,83.25,72,43,3.87
179,Talnakh,RU,2022-12-18 02:36:09,69.4865,88.3972,-2.97,91,100,2.98
180,Puerto Ayora,EC,2022-12-18 02:36:10,-0.7393,-90.3518,71.55,96,100,6.38
181,Tabriz,IR,2022-12-18 02:36:11,38.08,46.2919,33.26,86,0,4.61
182,Constitucion,CL,2022-12-18 02:36:11,-35.3333,-72.4167,55.63,89,1,8.14
183,Cabo San Lucas,MX,2022-12-18 02:36:12,22.8909,-109.9124,70.52,71,40,0.0
184,Lakes Entrance,AU,2022-12-18 02:36:12,-37.8811,147.981,65.16,59,19,8.86
185,Komsomolskiy,UZ,2022-12-18 02:37:13,40.4272,71.7189,29.12,80,39,4.61
186,Colesberg,ZA,2022-12-18 02:37:14,-30.72,25.0972,58.95,82,2,10.78
187,Roald,NO,2022-12-18 02:37:14,62.5833,6.1333,39.33,87,20,16.11
188,Haines Junction,CA,2022-12-18 02:37:15,60.7522,-137.5108,-27.45,75,57,2.3
189,Raga,SS,2022-12-18 02:37:15,8.4596,25.678,68.99,36,41,4.61
190,Chokurdakh,RU,2022-12-18 02:37:16,70.6333,147.9167,-19.17,94,100,8.1
191,Naze,JP,2022-12-18 02:37:16,28.3667,129.4833,49.12,73,100,23.29
192,Provideniya,RU,2022-12-18 02:37:17,64.3833,-173.3,20.46,80,100,18.68
193,Tuatapere,NZ,2022-12-18 02:37:18,-46.1333,167.6833,53.78,84,100,5.21
194,Salisbury,GB,2022-12-18 02:37:18,51.0693,-1.7957,41.45,89,100,9.22
195,Salvador,SV,2022-12-18 02:33:23,13.8333,-88.9167,73.06,79,64,1.36
196,Konigs Wusterhausen,DE,2022-12-18 02:37:19,52.3014,13.633,23.49,94,100,4.61
197,Mocuba,MZ,2022-12-18 02:37:19,-16.8392,36.9856,76.39,79,100,2.08
198,Matadi,CD,2022-12-18 02:37:20,-5.8167,13.45,73.38,96,100,1.14
199,Vikindu,TZ,2022-12-18 02:37:21,-7.0067,39.2985,75.92,87,98,4.59
200,Sao Filipe,CV,2022-12-18 02:37:21,14.8961,-24.4956,76.03,69,100,6.91
201,Roebourne,AU,2022-12-18 02:37:22,-20.7833,117.1333,87.15,50,0,15.57
202,Amapa,BR,2022-12-18 02:37:23,1.0,-52.0,70.65,99,31,1.86
203,Copiapo,CL,2022-12-18 02:37:24,-27.3667,-70.3333,60.49,66,0,1.28
204,Macamic,CA,2022-12-18 02:37:24,48.7502,-78.9996,27.23,98,100,2.57
205,Palana,RU,2022-12-18 02:33:13,59.1167,159.9667,22.86,91,100,9.46
206,Arraial Do Cabo,BR,2022-12-18 02:37:25,-22.9661,-42.0278,73.08,88,100,6.91
207,Ankang,CN,2022-12-18 02:37:26,32.68,109.0172,39.69,26,0,2.84
208,Jalu,LY,2022-12-18 02:37:27,29.0331,21.5482,58.78,68,0,6.76
209,Kaitangata,NZ,2022-12-18 02:37:28,-46.2817,169.8464,55.06,66,100,7.47
210,Oyama,JP,2022-12-18 02:37:28,36.3,139.8,49.59,19,27,16.93
211,Churachandpur,IN,2022-12-18 02:37:29,24.3333,93.6667,63.01,61,2,2.06
212,Taitung,TW,2022-12-18 02:37:30,22.7583,121.1444,55.67,82,75,6.91
213,Lagos,NG,2022-12-18 02:36:52,6.5833,3.75,80.92,90,62,1.63
214,Kloulklubed,PW,2022-12-18 02:37:31,7.0419,134.2556,77.5,75,99,15.82
215,Axim,GH,2022-12-18 02:37:31,4.8699,-2.2405,77.61,84,70,5.3
216,Asfi,MA,2022-12-18 02:37:32,32.2994,-9.2372,60.48,78,2,9.4
217,Nhamunda,BR,2022-12-18 02:37:33,-2.1861,-56.7131,76.06,86,89,1.63
218,Fort-Shevchenko,KZ,2022-12-18 02:37:34,44.5086,50.263,39.88,74,2,13.49
219,Pisco,PE,2022-12-18 02:37:34,-13.7,-76.2167,69.85,88,0,13.8
220,Lingyuan,CN,2022-12-18 02:37:35,41.24,119.4011,9.46,28,2,4.9
221,Thompson,CA,2022-12-18 02:36:01,55.7435,-97.8558,-12.84,77,20,6.91
222,Mildura,AU,2022-12-18 02:37:35,-34.2,142.15,86.07,32,76,13.0
223,Rio De Janeiro,BR,2022-12-18 02:35:00,-22.9028,-43.2075,76.95,83,100,2.3
224,Roma,US,2022-12-18 02:32:59,43.2128,-75.4557,30.87,93,100,0.0
225,San Cristobal,VE,2022-12-18 02:37:36,7.7669,-72.225,69.98,90,89,1.52
226,Vila Franca Do Campo,PT,2022-12-18 02:37:37,37.7167,-25.4333,66.2,89,69,26.78
227,General Cepeda,MX,2022-12-18 02:37:38,25.3833,-101.45,48.07,56,94,5.84
228,Ngaglik,ID,2022-12-18 02:37:38,-6.84,111.3671,85.8,65,8,4.16
229,Olinda,BR,2022-12-18 02:37:39,-8.0089,-34.8553,80.33,65,40,5.75
230,Nouadhibou,MR,2022-12-18 02:37:39,20.931,-17.0347,67.98,68,0,10.36
231,Lata,PT,2022-12-18 02:37:40,40.1629,-8.3327,49.08,93,41,5.35
232,Renala Khurd,PK,2022-12-18 02:37:40,30.8833,73.6,58.32,24,0,2.35
233,Perth,AU,2022-12-18 02:36:10,-31.9333,115.8333,86.67,34,0,18.41
234,Eenhana,NA,2022-12-18 02:38:41,-17.4667,16.3333,70.03,44,79,5.7
235,Karpathos,GR,2022-12-18 02:38:42,35.507,27.2132,64.36,82,9,2.3
236,Guerrero Negro,MX,2022-12-18 02:38:44,27.9769,-114.0611,59.95,61,6,9.17
237,Bandundu,CD,2022-12-18 02:38:44,-3.3167,17.3667,69.8,96,51,2.3
238,San Joaquin,US,2022-12-18 02:38:45,37.9333,-121.3011,45.36,76,0,3.44
239,Fabriano,IT,2022-12-18 02:38:46,43.3406,12.9073,49.33,91,98,2.59
240,Emerald,AU,2022-12-18 02:37:42,-23.5333,148.1667,79.34,59,92,16.06
241,Hithadhoo,MV,2022-12-18 02:38:47,-0.6,73.0833,81.59,73,35,15.1
242,Namatanai,PG,2022-12-18 02:38:47,-3.6667,152.4333,83.05,75,100,4.38
243,Sitka,US,2022-12-18 02:38:48,57.0531,-135.33,24.69,33,0,9.22
244,Piracuruca,BR,2022-12-18 02:38:48,-3.9281,-41.7092,74.86,81,46,1.7
245,Husavik,IS,2022-12-18 02:38:49,66.0449,-17.3389,20.8,85,100,9.75
246,Kangaatsiaq,GL,2022-12-18 02:38:50,68.3065,-53.4641,9.99,78,39,13.6
247,Inverell,AU,2022-12-18 02:38:50,-29.7833,151.1167,78.67,42,100,7.0
248,Tazmalt,DZ,2022-12-18 02:38:51,36.3868,4.3989,52.09,82,6,1.23
249,Touros,BR,2022-12-18 02:38:52,-5.1989,-35.4608,77.88,74,90,10.13
250,Kualakapuas,ID,2022-12-18 02:38:52,-3.0091,114.3876,85.46,69,100,0.69
251,Karratha,AU,2022-12-18 02:38:53,-20.7377,116.8463,84.69,57,4,16.26
252,Huarmey,PE,2022-12-18 02:38:53,-10.0681,-78.1522,69.48,81,73,6.58
253,Coquimbo,CL,2022-12-18 02:38:54,-29.9533,-71.3436,58.73,100,0,3.44
254,San Carlos De Bariloche,AR,2022-12-18 02:37:57,-41.1456,-71.3082,58.75,55,20,17.27
255,Ippy,CF,2022-12-18 02:38:55,6.2679,21.2247,70.38,32,100,3.69
256,Tikaitnagar,IN,2022-12-18 02:38:56,26.95,81.5833,59.4,48,0,2.15
257,Zhigansk,RU,2022-12-18 02:38:56,66.7697,123.3711,-45.58,98,65,7.99
258,Iwanai,JP,2022-12-18 02:38:57,42.9744,140.5089,21.36,80,96,19.77
259,Cap Malheureux,MU,2022-12-18 02:38:58,-19.9842,57.6142,78.48,71,40,11.01
260,Fairbanks,US,2022-12-18 02:38:50,64.8378,-147.7164,-7.6,77,0,5.75
261,Waipawa,NZ,2022-12-18 02:38:59,-41.4122,175.5153,57.6,96,100,4.5
262,Yuci,CN,2022-12-18 02:39:00,37.6803,112.7319,22.75,28,0,13.42
263,Sola,VU,2022-12-18 02:39:01,-13.8833,167.55,88.47,62,0,0.0
264,Naliya,IN,2022-12-18 02:39:01,23.2667,68.8333,74.37,38,56,6.67
265,Puerto Del Rosario,ES,2022-12-18 02:39:02,28.5004,-13.8627,67.75,77,20,9.22
266,Neuchatel,CH,2022-12-18 02:39:02,46.9167,6.8333,30.42,86,100,2.3
267,Avarua,CK,2022-12-18 02:39:03,-21.2078,-159.775,80.65,83,40,10.36
268,Luanda,AO,2022-12-18 02:39:03,-8.8368,13.2343,73.94,83,94,4.79
269,Biak,ID,2022-12-18 02:39:04,-0.9131,122.8766,78.37,79,100,6.2
270,Morgan City,US,2022-12-18 02:39:04,29.6994,-91.2068,43.0,87,20,0.0
271,Klaksvik,FO,2022-12-18 02:39:05,62.2266,-6.589,27.52,62,100,15.59
272,Yatou,CN,2022-12-18 02:39:06,37.15,122.3833,25.56,65,69,19.93
273,Adrar,MR,2022-12-18 02:39:06,20.5022,-10.0711,64.35,38,17,10.58
274,Zyryanka,RU,2022-12-18 02:39:07,65.75,150.85,-15.88,98,100,17.02
275,Vao,NC,2022-12-18 02:39:08,-22.6667,167.4833,78.15,65,0,7.87
276,Kavieng,PG,2022-12-18 02:39:08,-2.5744,150.7967,83.01,72,100,4.23
277,Aklavik,CA,2022-12-18 02:39:09,68.2191,-135.0107,-22.36,99,79,3.96
278,Kaohsiung,TW,2022-12-18 02:39:10,22.6163,120.3133,57.15,70,75,9.22
279,Hong Gai,VN,2022-12-18 02:40:10,20.956,107.0946,60.71,31,95,5.73
280,Ust-Koksa,RU,2022-12-18 02:40:11,50.2696,85.6108,11.91,78,99,0.34
281,College,US,2022-12-18 02:40:11,64.8569,-147.8028,-7.62,76,40,5.75
282,Broome,US,2022-12-18 02:40:12,42.2506,-75.833,29.17,86,100,3.44
283,Abu Dhabi,AE,2022-12-18 02:35:22,24.4667,54.3667,71.96,64,20,2.3
284,Kelo,TD,2022-12-18 02:40:13,9.3086,15.8066,67.57,24,69,5.61
285,Hami,CN,2022-12-18 02:35:59,42.8,93.45,20.43,33,0,3.29
286,Seryshevo,RU,2022-12-18 02:40:14,51.0933,128.3786,-9.92,84,74,9.82
287,Hasaki,JP,2022-12-18 02:40:15,35.7333,140.8333,50.29,36,86,21.7
288,Kantemirovka,RU,2022-12-18 02:40:15,49.7089,39.8592,47.03,91,100,17.9
289,Jinchang,CN,2022-12-18 02:40:16,38.4953,102.1739,30.4,17,0,3.13
290,Manacapuru,BR,2022-12-18 02:40:06,-3.2997,-60.6206,75.69,91,100,1.61
291,Fershampenuaz,RU,2022-12-18 02:40:17,53.5202,59.8117,21.78,91,100,7.34
292,Pevek,RU,2022-12-18 02:40:17,69.7008,170.3133,-4.88,93,74,3.94
